03/12/2017 09:05,model=SM-G950F_device=dreamlte,32.10305305,35.20971249,709.1751817,1,1c:b9:c4:96:d2:87, ,44,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:05,model=SM-G950F_device=dreamlte,32.10324601,35.20975082,709.8736127,1,1c:b9:c4:96:f4:77, ,36,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:05,model=SM-G950F_device=dreamlte,32.10340621,35.20982404,710.2162713,1,1c:b9:c4:16:06:b8,Ariel_University,11,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:05,model=SM-G950F_device=dreamlte,32.10351072,35.20990554,710.4194107,2,1c:b9:c4:15:fd:4c,Ariel_University,36,-83,1c:b9:c4:15:ed:3c,Ariel_University,36,-91,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:05,model=SM-G950F_device=dreamlte,32.10353904,35.20994639,710.4770499,1,1c:b9:c4:95:fd:47, ,36,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10357586,35.20997226,710.5313961,1,1c:b9:c4:16:06:b8,Ariel_University,11,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10360316,35.21000505,710.5814622,1,1c:b9:c4:15:ed:38,Ariel_University,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10363048,35.21005058,710.6278805,1,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10365359,35.21010139,710.6710794,2,00:27:22:f3:bb:2b, ,6,-87,1c:b9:c4:16:1d:7c,Ariel_University,44,-90,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10369861,35.21017541,710.7485234,1,24:79:2a:2b:07:bc,Ariel_University,36,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.1037249,35.21020742,710.7830608,4,60:e3:27:7b:e0:98,HelpDesk,4,-83,24:79:2a:ab:bd:87, ,44,-84,24:79:2a:2c:5c:1c,Ariel_University,36,-84,24:79:2a:ab:07:b7, ,36,-87,,,,,,,,,,,,,,,,
